id,unit of measure (per pack),line item quantity,line item value,pack price,unit price,line item insurance (usd)
84412,60,1240,6919.2,5.58,0.09,7.11
84413,30,80,302.4,3.78,0.13,0.31
84415,60,8953,45570.77,5.09,0.08,46.85
84416,60,79914,527432.4,6.6,0.11,542.2
84417,60,25000,100000.0,4.0,0.07,102.8
84418,30,20673,95922.72,4.64,0.15,98.61
84422,60,800,1592.0,1.99,0.03,1.64
84423,60,76832,500944.64,6.52,0.11,514.97
84424,60,7526,41393.0,5.5,0.09,42.55
84425,30,3240,33210.0,10.25,0.34,34.14
84426,60,1766,3514.34,1.99,0.03,3.61
84427,60,21739,48043.19,2.21,0.04,49.39
84429,30,52500,168525.0,3.21,0.11,173.24
84430,120,10275,213720.0,20.8,0.17,219.7
84432,60,3238,16481.42,5.09,0.08,16.94
84433,60,2368,9685.12,4.09,0.07,9.96
84434,240,10401,15705.51,1.51,0.01,16.15
84435,60,2196,7905.6,3.6,0.06,8.13
84437,30,32884,320947.84,9.76,0.33,329.93
84441,120,2000,37800.0,18.9,0.16,44.49
84442,30,438409,4278871.84,9.76,0.33,4398.68
84443,60,335999,2593912.28,7.72,0.13,2666.54
84444,60,1,7.72,7.72,0.13,0.01
84445,60,74896,163273.28,2.18,0.04,192.17
84446,60,4000,7960.0,1.99,0.03,8.18
84447,30,65000,208650.0,3.21,0.11,214.49
84448,30,400000,3904000.0,9.76,0.33,4013.31
84449,60,71377,465378.04,6.52,0.11,478.41
84450,60,5,32.6,6.52,0.11,0.03
84451,60,10000,36000.0,3.6,0.06,42.37
84454,60,54000,352080.0,6.52,0.11,361.94
84455,30,94661,908745.6,9.6,0.32,1069.59
84456,60,6180,24411.0,3.95,0.07,25.09
84460,30,7380,73726.2,9.99,0.33,86.78
84461,30,84991,815913.6,9.6,0.32,838.76
84465,60,8193,15730.56,1.92,0.03,18.51
84466,30,5000,67450.0,13.49,0.45,79.39
84467,60,1963,15154.36,7.72,0.13,17.84
84468,30,43000,412800.0,9.6,0.32,424.36
84469,30,290000,2784000.0,9.6,0.32,2861.95
84470,30,5763,26625.06,4.62,0.15,31.34
84471,120,19100,360990.0,18.9,0.16,371.1
84472,60,112000,403200.0,3.6,0.06,414.49
84473,60,1220,6502.6,5.33,0.09,6.68
84474,60,14000,108080.0,7.72,0.13,111.11
84475,60,14329,110619.88,7.72,0.13,130.2
84476,60,46695,360485.4,7.72,0.13,370.58
84477,60,34858,227274.16,6.52,0.11,267.5
84479,60,18928,123410.56,6.52,0.11,145.25
84480,30,51335,512836.65,9.99,0.33,527.2
84481,60,80901,897192.09,11.09,0.18,922.31
84497,60,98,737.94,7.53,0.13,1.45
84498,60,316,2768.16,8.76,0.15,5.43
84620,60,140000,351400.0,2.51,0.04,757.62
84499,60,45,315.0,7.0,0.12,0.62
84500,90,15,190.95,12.73,0.14,0.37
84501,90,200,2424.0,12.12,0.13,4.75
84502,60,7400,21460.0,2.9,0.05,42.06
84503,60,300,2628.0,8.76,0.15,5.15
84504,30,4737,27379.86,5.78,0.19,59.03
84505,60,455,1110.2,2.44,0.04,2.39
84506,60,19937,139559.0,7.0,0.12,273.54
84507,30,77386,447291.08,5.78,0.19,876.69
84508,60,10453,30313.7,2.9,0.05,59.41
84509,60,108,162.0,1.5,0.02,0.35
84510,60,1833,4472.52,2.44,0.04,8.77
84511,100,284,1420.0,5.0,0.05,2.78
84512,60,1300,3770.0,2.9,0.05,7.39
84513,30,8660,50054.8,5.78,0.19,98.11
84514,60,76000,506160.0,6.66,0.11,992.07
84515,60,11242,127596.7,11.35,0.19,250.09
84516,60,252,420.84,1.67,0.03,0.91
84517,60,230,384.1,1.67,0.03,0.83
84518,30,63732,748851.0,11.75,0.39,1467.75
84519,30,50040,500400.0,10.0,0.33,980.78
84520,60,315,6747.3,21.42,0.36,14.55
84521,60,36760,322017.6,8.76,0.15,631.15
84522,60,80000,232000.0,2.9,0.05,454.72
84523,60,120,903.6,7.53,0.13,1.95
84524,60,2475,6756.75,2.73,0.05,14.57
84525,60,1063,8004.39,7.53,0.13,17.26
84526,60,29,325.38,11.22,0.19,0.64
84527,30,3120,81900.0,26.25,0.88,176.58
84528,100,2152,10760.0,5.0,0.05,21.09
84529,240,1069,2052.48,1.92,0.01,4.43
84530,30,1596,3575.04,2.24,0.07,7.01
84531,60,6584,57675.84,8.76,0.15,113.04
84532,240,1431,2747.52,1.92,0.01,5.39
84533,240,288,3916.8,13.6,0.06,8.44
84534,60,7056,10301.76,1.46,0.02,22.21
84535,240,2345,4455.5,1.9,0.01,8.73
84536,240,1628,3093.2,1.9,0.01,6.67
84537,30,578,6791.5,11.75,0.39,14.64
84538,60,1500,9165.0,6.11,0.1,19.76
84539,60,20,122.2,6.11,0.1,0.26
84540,60,20000,224400.0,11.22,0.19,483.81
84542,60,270,2025.0,7.5,0.12,4.37
84543,30,4200,21546.0,5.13,0.17,46.45
84544,60,20000,224400.0,11.22,0.19,483.81
84545,30,4500,24075.0,5.35,0.18,51.91
84546,60,3000,33660.0,11.22,0.19,72.57
84547,60,50,375.0,7.5,0.12,0.81
84548,30,5000,25650.0,5.13,0.17,55.3
84549,60,4800,13104.0,2.73,0.05,28.25
84550,60,2600,54574.0,20.99,0.35,106.97
84551,90,309,8497.5,27.5,0.31,18.32
84552,30,7118,33810.5,4.75,0.16,72.9
84553,60,10076,75872.28,7.53,0.13,163.58
84554,60,40000,448800.0,11.22,0.19,967.61
84555,60,200,1170.0,5.85,0.1,2.52
84556,30,1621,7699.75,4.75,0.16,16.6
84557,60,15299,40695.34,2.66,0.04,87.74
84558,60,488,4274.88,8.76,0.15,9.22
84559,60,3600,31536.0,8.76,0.15,67.99
84560,30,45108,214263.0,4.75,0.16,461.95
84561,60,5664,13820.16,2.44,0.04,29.8
84562,200,4550,6370.0,1.4,0.01,13.73
84563,60,112100,655785.0,5.85,0.1,1413.87
84564,60,47390,277231.5,5.85,0.1,543.37
84565,30,34080,161880.0,4.75,0.16,349.01
84566,60,14875,130305.0,8.76,0.15,280.94
84567,60,20000,224400.0,11.22,0.19,483.81
84568,60,168,240.24,1.43,0.02,0.52
84569,60,700,6132.0,8.76,0.15,13.22
84570,30,17550,83362.5,4.75,0.16,179.73
84571,30,1596,3575.04,2.24,0.07,7.71
84572,60,10980,26791.2,2.44,0.04,57.76
84573,60,1000,11220.0,11.22,0.19,24.19
84574,30,200,920.0,4.6,0.15,1.98
84575,30,188,864.8,4.6,0.15,1.86
84576,90,87,1827.0,21.0,0.23,3.94
84577,60,53086,465033.36,8.76,0.15,1002.61
84578,30,58500,1165320.0,19.92,0.66,2512.43
84579,60,31836,278883.36,8.76,0.15,601.27
84580,60,30630,175509.9,5.73,0.1,378.4
84581,240,3840,7411.2,1.93,0.01,15.98
84582,60,6000,67320.0,11.22,0.19,145.14
84583,60,12060,86952.6,7.21,0.12,187.47
84584,200,2400,3240.0,1.35,0.01,6.99
84585,60,6594,15364.02,2.33,0.04,33.12
84588,60,63148,539915.4,8.55,0.14,1164.06
84589,30,71991,320359.95,4.45,0.15,690.7
84590,60,26991,230773.05,8.55,0.14,497.55
84591,60,6016,93248.0,15.5,0.26,201.04
84592,60,540,772.2,1.43,0.02,1.66
84593,60,5624,18446.72,3.28,0.05,39.77
84594,240,316,609.88,1.93,0.01,1.31
84595,60,31932,358277.04,11.22,0.19,772.45
84596,60,2864,22110.08,7.72,0.13,47.67
84597,90,1785,17974.95,10.07,0.11,38.75
84598,200,2449,3306.15,1.35,0.01,7.13
84599,60,2551,3647.93,1.43,0.02,7.86
84600,60,10000,25800.0,2.58,0.04,55.62
84601,30,30000,130200.0,4.34,0.14,280.71
84602,60,30000,162900.0,5.43,0.09,351.21
84603,60,3653,19835.79,5.43,0.09,42.77
84604,30,2661,53007.12,19.92,0.66,114.28
84605,60,23787,63273.42,2.66,0.04,136.42
84606,60,53200,141512.0,2.66,0.04,305.1
84607,30,1778,3982.72,2.24,0.07,8.59
84608,60,600,9864.0,16.44,0.27,21.27
84609,200,6551,8778.34,1.34,0.01,18.93
84612,60,600,9864.0,16.44,0.27,21.27
84613,60,12080,28146.4,2.33,0.04,60.68
84614,30,7987,87218.04,10.92,0.36,143.91
84615,90,680,6589.2,9.69,0.11,10.87
84616,60,22242,51823.86,2.33,0.04,111.73
84617,30,9920,108326.4,10.92,0.36,233.55
84618,60,5980,13933.4,2.33,0.04,30.04
84619,200,600,804.0,1.34,0.01,1.33
84621,60,8988,100845.36,11.22,0.19,217.42
84622,30,2240,14716.8,6.57,0.22,31.73
84623,60,66645,370546.2,5.56,0.09,798.9
84624,60,9073,22773.23,2.51,0.04,49.1
84625,60,1883,6025.6,3.2,0.05,12.99
84626,120,8000,289280.0,36.16,0.3,623.69
84627,60,46113,332474.73,7.21,0.12,548.58
84628,120,1320,47731.2,36.16,0.3,102.91
84629,60,99957,1121517.54,11.22,0.19,2417.99
84630,60,3008,46624.0,15.5,0.26,100.52
84631,60,15621,133559.55,8.55,0.14,287.95
84632,60,4875,77463.75,15.89,0.26,127.82
84633,240,7420,13727.0,1.85,0.01,22.65
84634,30,4738,19994.36,4.22,0.14,32.99
84638,90,20,194.2,9.71,0.11,0.42
84639,60,2383,36936.5,15.5,0.26,60.95
84709,60,2596,6048.68,2.33,0.04,9.98
84640,60,88719,493277.64,5.56,0.09,1063.51
84641,60,22074,122731.44,5.56,0.09,264.61
84642,90,20,194.2,9.71,0.11,0.42
84643,30,6600,131472.0,19.92,0.66,216.93
84644,30,2559,22570.38,8.82,0.29,37.24
84645,30,4250,9520.0,2.24,0.07,20.53
84646,240,600,1170.0,1.95,0.01,1.93
84647,60,69207,372333.66,5.38,0.09,802.75
84648,30,10114,87283.82,8.63,0.29,188.18
84649,60,41142,103266.42,2.51,0.04,170.39
84650,60,53109,595882.98,11.22,0.19,983.21
84651,30,4545,39223.35,8.63,0.29,64.72
84652,30,575,2426.5,4.22,0.14,4.0
84653,60,2590,29059.8,11.22,0.19,47.95
84654,240,14000,27300.0,1.95,0.01,45.04
84655,240,20000,36000.0,1.8,0.01,59.4
84656,30,2011,13212.27,6.57,0.22,21.8
84657,30,54375,1083150.0,19.92,0.66,1787.2
84658,30,1086,6972.12,6.42,0.21,11.5
84659,240,1191,16197.6,13.6,0.06,26.73
84660,60,39636,338887.8,8.55,0.14,559.16
84661,240,5110,9862.3,1.93,0.01,16.27
84662,120,4389,148084.86,33.74,0.28,244.34
84663,60,1890,4876.2,2.58,0.04,8.05
84664,60,18958,162090.9,8.55,0.14,267.45
84665,240,576,7200.0,12.5,0.05,11.88
84667,30,169985,1665853.0,9.8,0.33,2748.66
84668,60,176308,1456304.08,8.26,0.14,2402.9
84671,60,164398,412638.98,2.51,0.04,680.85
84672,120,5410,181776.0,33.6,0.28,299.93
84673,60,21,27.72,1.32,0.02,0.05
84674,30,62231,262614.82,4.22,0.14,433.31
84675,60,19100,214302.0,11.22,0.19,353.6
84676,30,68235,1359241.2,19.92,0.66,2242.75
84677,30,72974,315247.68,4.32,0.14,520.16
84678,60,76,224.2,2.95,0.05,0.37
84679,30,18354,151053.42,8.23,0.27,249.24
84680,60,30060,127755.0,4.25,0.07,275.44
84681,60,5184,77760.0,15.0,0.25,128.3
84682,30,3040,19516.8,6.42,0.21,32.2
84683,60,45113,506167.86,11.22,0.19,835.18
84684,60,6376,44759.52,7.02,0.12,73.85
84685,60,1529,12629.54,8.26,0.14,20.84
84686,30,15802,66684.44,4.22,0.14,110.03
84687,60,45042,505371.24,11.22,0.19,833.86
84688,60,57061,471323.86,8.26,0.14,777.68
84689,30,113925,1021907.25,8.97,0.3,1686.15
84690,60,23940,350242.2,14.63,0.24,577.9
84691,30,27,111.24,4.12,0.14,0.16
84692,60,226,2486.0,11.0,0.18,3.49
84693,120,20,674.8,33.74,0.28,0.95
84694,60,23,336.49,14.63,0.24,0.47
84695,30,19,78.28,4.12,0.14,0.11
84696,120,17,573.58,33.74,0.28,0.8
84697,60,40,103.2,2.58,0.04,0.14
84698,60,9,131.67,14.63,0.24,0.18
84699,60,45,371.7,8.26,0.14,0.52
84700,120,9,303.66,33.74,0.28,0.43
84701,60,680,7480.0,11.0,0.18,10.49
84740,60,6985,91852.75,13.15,0.22,128.78
84702,30,45,273.6,6.08,0.2,0.38
84704,60,180,968.4,5.38,0.09,1.36
84705,60,43,100.19,2.33,0.04,0.14
84706,60,23,53.59,2.33,0.04,0.08
84707,60,24,55.92,2.33,0.04,0.08
84708,60,66672,733392.0,11.0,0.18,1028.22
84710,30,10760,94150.0,8.75,0.29,155.35
84711,30,137269,579275.18,4.22,0.14,955.8
84712,30,27000,111240.0,4.12,0.14,155.96
84713,240,240,444.0,1.85,0.01,0.62
84714,60,150446,1242683.96,8.26,0.14,2050.43
84715,30,24657,101586.84,4.12,0.14,167.62
84716,30,11852,198283.96,16.73,0.56,277.99
84717,60,3345,27629.7,8.26,0.14,45.59
84718,30,3765,41415.0,11.0,0.37,58.06
84719,90,487,4207.68,8.64,0.1,5.9
84720,240,1100,2310.0,2.1,0.01,3.24
84721,30,150,825.0,5.5,0.18,1.16
84741,30,2000,7820.0,3.91,0.13,10.96
84722,30,140273,777112.42,5.54,0.18,1089.51
84723,30,24126,94332.66,3.91,0.13,132.25
84724,240,1004,8534.0,8.5,0.04,11.96
84725,60,4050,19035.0,4.7,0.08,31.41
84726,60,30480,237134.4,7.78,0.13,332.46
84727,60,12974,31656.56,2.44,0.04,44.38
84728,60,4050,19035.0,4.7,0.08,31.41
84729,60,12000,157800.0,13.15,0.22,221.24
84730,60,852,5802.12,6.81,0.11,8.13
84731,60,11574,119096.46,10.29,0.17,196.51
84732,30,53000,376830.0,7.11,0.24,528.32
84733,30,78082,418519.52,5.36,0.18,690.56
84734,30,6150,92496.0,15.04,0.5,129.68
84735,30,804,3875.28,4.82,0.16,5.43
84736,60,16947,41011.74,2.42,0.04,57.5
84737,60,336,2614.08,7.78,0.13,3.66
84738,60,12616,100928.0,8.0,0.13,141.5
84739,30,41665,296238.15,7.11,0.24,415.33
84742,60,2050,57400.0,28.0,0.47,80.47
84743,120,13033,381997.23,29.31,0.24,535.56
84744,60,739,1803.16,2.44,0.04,2.53
84745,30,40230,533852.1,13.27,0.44,748.46
84746,60,5154,39788.88,7.72,0.13,55.78
84747,60,75000,735750.0,9.81,0.16,1031.52
84748,60,147230,1136615.6,7.72,0.13,1593.54
84749,30,90000,342900.0,3.81,0.13,480.75
84750,60,36000,87840.0,2.44,0.04,123.15
84751,60,635,1549.4,2.44,0.04,2.17
84752,60,60794,147121.48,2.42,0.04,206.26
84753,30,34760,132435.6,3.81,0.13,185.67
84754,30,5308,20223.48,3.81,0.13,28.35
84755,120,965,28641.2,29.68,0.25,40.15
84756,30,22122,84284.82,3.81,0.13,118.17
84757,60,100000,242000.0,2.42,0.04,339.28
84758,60,7126,55012.72,7.72,0.13,77.13
84759,60,13784,178640.64,12.96,0.22,250.45
84760,60,1975,4542.5,2.3,0.04,6.37
84761,30,120954,440272.56,3.64,0.12,617.26
84762,90,2548,21046.48,8.26,0.09,29.51
84763,60,12847,27749.52,2.16,0.04,38.9
84764,60,53733,148303.08,2.76,0.05,207.92
84765,30,22783,122116.88,5.36,0.18,171.21
84766,60,2067,26788.32,12.96,0.22,37.56
84767,60,35061,237012.36,6.76,0.11,391.07
84768,60,1980,25660.8,12.96,0.22,31.74
84769,60,9696,93275.52,9.62,0.16,115.38
84770,60,36180,279309.6,7.72,0.13,391.59
84771,60,728,1761.76,2.42,0.04,2.47
84772,60,35011,84726.62,2.42,0.04,118.79
84773,60,4290,10381.8,2.42,0.04,14.56
84774,30,149952,803742.72,5.36,0.18,1126.85
84775,30,7640,27809.6,3.64,0.12,38.99
84776,60,10727,46126.1,4.3,0.07,64.67
84777,60,70647,156836.34,2.22,0.04,219.88
84778,60,5701,23659.15,4.15,0.07,33.17
84779,60,1485,11464.2,7.72,0.13,16.07
84780,30,636,2264.16,3.56,0.12,3.17
84781,60,3600,26172.0,7.27,0.12,36.69
84782,30,119481,574703.61,4.81,0.16,805.73
84783,30,8326,53119.88,6.38,0.21,74.47
84784,60,49295,113871.45,2.31,0.04,159.65
84785,120,12440,308014.4,24.76,0.21,381.01
84786,30,240,969.6,4.04,0.13,1.2
84787,60,562,1292.6,2.3,0.04,1.6
84788,30,30000,99900.0,3.33,0.11,140.06
84789,60,3600,26172.0,7.27,0.12,36.69
84790,60,176693,399326.18,2.26,0.04,559.86
84791,60,25680,186693.6,7.27,0.12,230.94
84792,60,216,285.12,1.32,0.02,0.35
84793,60,1980,3940.2,1.99,0.03,4.87
84794,60,7392,16705.92,2.26,0.04,20.67
84795,30,4500,18180.0,4.04,0.13,25.49
84796,60,40869,92363.94,2.26,0.04,114.25
84797,60,40000,92400.0,2.31,0.04,114.3
84859,60,1300,8333.0,6.41,0.11,10.31
84798,30,20160,244137.6,12.11,0.4,302.0
84799,30,97351,1178920.61,12.11,0.4,1652.85
84800,60,1276,2883.76,2.26,0.04,3.57
84801,90,66,481.8,7.3,0.08,0.6
84802,240,442,5339.36,12.08,0.05,6.6
84803,240,552,1021.2,1.85,0.01,1.26
84804,60,1152,4780.8,4.15,0.07,5.91
84805,60,86152,626325.04,7.27,0.12,878.11
84806,240,583,1136.85,1.95,0.01,1.41
84808,60,8807,22898.2,2.6,0.04,28.33
84809,60,100000,727000.0,7.27,0.12,899.3
84810,30,192,775.68,4.04,0.13,0.96
84811,30,1613,7581.1,4.7,0.16,9.38
84812,30,100000,470000.0,4.7,0.16,581.39
84813,60,270,537.3,1.99,0.03,0.66
84814,30,80000,266400.0,3.33,0.11,329.54
84816,60,3173,22211.0,7.0,0.12,27.48
84817,60,12106,52055.8,4.3,0.07,64.39
84819,30,249965,3239546.4,12.96,0.43,4541.84
84820,30,100000,1052000.0,10.52,0.35,1301.32
84821,60,87384,611688.0,7.0,0.12,857.59
84822,30,7044,74102.88,10.52,0.35,91.67
84824,30,63610,211821.3,3.33,0.11,262.02
84825,30,46600,490232.0,10.52,0.35,687.31
84826,60,120000,271200.0,2.26,0.04,335.47
84827,120,3831,83439.18,21.78,0.18,103.21
84828,30,10415,109565.8,10.52,0.35,135.53
84829,30,5800,27260.0,4.7,0.16,33.72
84830,60,70000,600600.0,8.58,0.14,742.94
84831,60,23090,52183.4,2.26,0.04,64.55
84832,30,3000,12120.0,4.04,0.13,14.99
84833,30,1644,6641.76,4.04,0.13,8.22
84835,120,63353,1330413.0,21.0,0.18,1645.72
84836,120,6000,126000.0,21.0,0.18,155.86
84837,120,43169,906549.0,21.0,0.18,1121.4
84838,60,225,508.5,2.26,0.04,0.63
84839,60,960,7958.4,8.29,0.14,9.84
84841,120,12022,243084.84,20.22,0.17,300.7
84842,60,20697,177580.26,8.58,0.14,219.67
84843,30,8000,37600.0,4.7,0.16,52.72
84844,60,43680,285667.2,6.54,0.11,353.37
84846,30,19086,112034.82,5.87,0.2,138.59
84847,60,3342,38299.32,11.46,0.19,47.38
84848,60,2880,33004.8,11.46,0.19,40.83
84849,240,435,5254.8,12.08,0.05,6.5
84850,60,80322,312452.58,3.89,0.06,386.5
84851,60,52483,118611.58,2.26,0.04,146.72
84852,60,14404,56031.56,3.89,0.06,69.31
84853,60,87707,378894.24,4.32,0.07,468.69
84854,60,17782,152569.56,8.58,0.14,188.73
84855,60,60000,495600.0,8.26,0.14,613.06
84856,60,140,278.6,1.99,0.03,0.34
84857,60,131520,303811.2,2.31,0.04,375.81
84858,60,21984,159823.68,7.27,0.12,197.7
84860,90,5117,47588.1,9.3,0.1,58.87
84863,30,66205,814321.5,12.3,0.41,1007.32
84864,30,100619,1237613.7,12.3,0.41,1530.93
84865,30,100000,1115000.0,11.15,0.37,1379.26
84866,60,11833,135606.18,11.46,0.19,167.74
84867,60,4068,25425.0,6.25,0.1,26.14
84868,240,6816,58004.16,8.51,0.04,71.75
84869,240,225,472.5,2.1,0.01,0.58
84870,60,13290,74158.2,5.58,0.09,91.73
84873,30,64500,719175.0,11.15,0.37,889.62
84874,60,9301,21392.3,2.3,0.04,26.46
84875,60,7894,33944.2,4.3,0.07,41.99
84876,60,2200,8250.0,3.75,0.06,10.21
84877,120,27,567.0,21.0,0.18,0.7
84879,30,70000,780500.0,11.15,0.37,965.48
84880,60,841,3153.75,3.75,0.06,3.9
84883,30,14,156.1,11.15,0.37,0.19
84884,240,4000,7440.0,1.86,0.01,9.2
84887,120,2300,47104.0,20.48,0.17,58.27
84889,60,25000,157500.0,6.3,0.1,194.83
84890,60,16357,185815.52,11.36,0.19,229.85
84891,30,52800,248160.0,4.7,0.16,306.97
84893,60,8201,30753.75,3.75,0.06,38.04
84894,60,1915,7660.0,4.0,0.07,9.48
84895,60,255001,2106308.26,8.26,0.14,2605.5
84896,90,5923,55083.9,9.3,0.1,56.63
84898,60,25000,168250.0,6.73,0.11,208.13
84899,60,2723,18325.79,6.73,0.11,18.84
84900,120,777,15912.96,20.48,0.17,16.36
84901,240,630,1171.8,1.86,0.01,1.2
84903,60,1209,2696.07,2.23,0.04,3.34
84904,240,13000,18590.0,1.43,0.01,23.0
84905,60,1702,11454.46,6.73,0.11,11.78
84906,90,48,446.4,9.3,0.1,0.46
84907,60,803,5018.75,6.25,0.1,5.16
84908,30,25000,83250.0,3.33,0.11,85.58
84909,60,3757,25284.61,6.73,0.11,25.99
84910,120,33086,664036.02,20.07,0.17,821.41
84911,30,26000,122200.0,4.7,0.16,151.16
84913,120,15826,299111.4,18.9,0.16,370.0
84914,90,74,688.2,9.3,0.1,0.71
84915,60,210,468.3,2.23,0.04,0.48
84916,30,3300,12474.0,3.78,0.13,15.43
84917,30,52200,562716.0,10.78,0.36,578.47
84918,240,30,251.4,8.38,0.03,0.26
84919,30,29440,136601.6,4.64,0.15,140.43
84920,30,3291,44494.32,13.52,0.45,45.74
84921,30,3709,50145.68,13.52,0.45,51.55
84922,60,75235,610155.85,8.11,0.14,627.24
84925,60,2581,9678.75,3.75,0.06,9.95
84926,30,61123,658905.94,10.78,0.36,815.07
84927,120,54000,1020600.0,18.9,0.16,1262.48
84928,30,225000,2425500.0,10.78,0.36,3000.34
84929,60,30666,67771.86,2.21,0.04,83.83
84930,60,92125,608025.0,6.6,0.11,625.05
84931,90,10534,97966.2,9.3,0.1,100.71
84934,120,1031,20321.01,19.71,0.16,20.89
84935,30,573,1839.33,3.21,0.11,2.28
84936,100,6778,8811.4,1.3,0.01,9.06
84937,30,30000,96300.0,3.21,0.11,99.0
84938,30,2555,34543.6,13.52,0.45,35.51
84939,30,20340,65291.4,3.21,0.11,67.12
84940,120,14758,278926.2,18.9,0.16,345.03
84942,100,28464,37003.2,1.3,0.01,45.77
84943,30,153560,721732.0,4.7,0.16,741.94
84944,60,44716,101058.16,2.26,0.04,103.89
84945,240,301,0.0,0.0,0.0,0.0
84947,30,8283,26588.43,3.21,0.11,27.33
84949,30,800,3024.0,3.78,0.13,3.11
84950,30,108650,348766.5,3.21,0.11,358.53
84951,60,48253,105191.54,2.18,0.04,108.14
84952,60,26700,66483.0,2.49,0.04,68.34
84953,60,100000,652000.0,6.52,0.11,670.26
84955,60,39132,86481.72,2.21,0.04,88.9
84956,60,3274,18432.62,5.63,0.09,18.95
84957,30,1540,5821.2,3.78,0.13,5.98
84966,60,2274,8527.5,3.75,0.06,8.77
84967,30,6600,21186.0,3.21,0.11,21.78
84968,60,20000,74600.0,3.73,0.06,92.28
84969,120,32905,648557.55,19.71,0.16,666.72
84970,60,74930,607682.3,8.11,0.14,624.7
84971,240,1090,2289.0,2.1,0.01,2.35
84972,240,2125,4462.5,2.1,0.01,5.52
84974,60,2651,14421.44,5.44,0.09,14.83
85074,30,3444,7714.56,2.24,0.07,15.12
84975,60,45520,369167.2,8.11,0.14,379.5
84978,60,4000,8600.0,2.15,0.04,8.84
84979,60,7977,90618.72,11.36,0.19,93.16
84980,30,11536,54219.2,4.7,0.16,55.74
84981,240,10000,13000.0,1.3,0.01,13.36
84982,240,100,838.0,8.38,0.03,0.86
84984,60,2532,16711.2,6.6,0.11,17.18
84988,60,15000,29850.0,1.99,0.03,30.69
84991,60,5850,12753.0,2.18,0.04,13.11
84992,240,714,1499.4,2.1,0.01,1.54
84994,60,100000,811000.0,8.11,0.14,833.71
84995,30,12783,151989.87,11.89,0.4,156.25
84996,60,137,697.33,5.09,0.08,0.72
84997,30,64445,206868.45,3.21,0.11,212.66
84999,60,126840,853633.2,6.73,0.11,877.53
85000,30,380,1436.4,3.78,0.13,1.48
85001,120,13642,264381.96,19.38,0.16,271.78
85002,30,45000,485100.0,10.78,0.36,498.68
85003,120,3663,69230.7,18.9,0.16,71.17
85004,60,33147,218770.2,6.6,0.11,224.9
85005,60,320300,2472716.0,7.72,0.13,2541.95
85007,30,4236,15037.8,3.55,0.12,15.46
85008,60,132000,871200.0,6.6,0.11,895.59
85009,30,4,18.44,4.61,0.15,0.02
85010,60,6000,11940.0,1.99,0.03,14.05
85011,60,19389,38778.0,2.0,0.03,39.86
85012,60,3194,24657.68,7.72,0.13,25.35
85013,120,11607,219372.3,18.9,0.16,258.2
85018,30,9360,89856.0,9.6,0.32,105.76
85019,60,1700,3315.0,1.95,0.03,3.9
85020,60,51431,335330.12,6.52,0.11,344.72
85022,30,108856,339630.72,3.12,0.1,399.75
85024,30,200000,1920000.0,9.6,0.32,1973.76
85025,240,140,956.2,6.83,0.03,1.13
85026,30,13549,62189.91,4.59,0.15,63.93
85027,60,912,3283.2,3.6,0.06,3.38
85029,30,100000,960000.0,9.6,0.32,1129.92
85030,60,36971,241050.92,6.52,0.11,247.8
85031,60,25526,166429.52,6.52,0.11,171.09
85032,60,13660,49176.0,3.6,0.06,50.55
85035,30,7500,26625.0,3.55,0.12,27.37
85164,60,17045,270845.05,15.89,0.26,583.94
85036,30,121000,1161600.0,9.6,0.32,1194.12
85037,30,170780,1639488.0,9.6,0.32,1685.39
85038,60,14476,57180.2,3.95,0.07,67.3
85039,90,3101,28839.3,9.3,0.1,33.94
85041,60,2741,5454.59,1.99,0.03,6.42
85042,60,9262,18431.38,1.99,0.03,21.69
85043,60,5126,9841.92,1.92,0.03,11.58
85044,60,221000,481780.0,2.18,0.04,495.27
85045,60,89575,195273.5,2.18,0.04,200.74
85047,120,8452,157545.28,18.64,0.16,185.43
85048,60,6258,40802.16,6.52,0.11,41.94
85051,30,134500,1343655.0,9.99,0.33,1581.48
85064,60,45,109.8,2.44,0.04,0.22
85065,60,100,290.0,2.9,0.05,0.57
85066,60,63,153.72,2.44,0.04,0.3
85067,60,28,210.84,7.53,0.13,0.41
85068,60,3000,8700.0,2.9,0.05,17.05
85069,60,398,971.12,2.44,0.04,1.9
85070,60,41336,362103.36,8.76,0.15,709.72
85071,60,4000,85680.0,21.42,0.36,167.93
85072,240,4464,8570.88,1.92,0.01,16.8
85073,240,4704,9031.68,1.92,0.01,19.47
85075,60,50000,122000.0,2.44,0.04,239.12
85076,30,5000,28900.0,5.78,0.19,56.64
85077,60,755,16172.1,21.42,0.36,31.7
85078,30,168,971.04,5.78,0.19,1.9
85079,30,572,1281.28,2.24,0.07,2.76
85080,30,2000,20000.0,10.0,0.33,43.12
85081,60,40080,454908.0,11.35,0.19,891.62
85082,100,350,28000.0,80.0,0.8,54.88
85084,30,26712,154395.36,5.78,0.19,332.88
85085,60,200,546.0,2.73,0.05,1.18
85086,60,21658,243002.76,11.22,0.19,476.29
85087,60,19942,223749.24,11.22,0.19,438.55
85088,60,9876,26961.48,2.73,0.05,58.13
85089,30,6464,169680.0,26.25,0.88,365.83
85090,30,1900,9747.0,5.13,0.17,21.01
85091,60,35802,218750.22,6.11,0.1,471.63
85092,60,2610,3680.1,1.41,0.02,7.93
85093,60,106,151.58,1.43,0.02,0.33
85094,30,26697,136955.61,5.13,0.17,268.43
